lon,lat,depth_m,timestamp
1.886380,45.795810,10.70,2009-04-22T12:00:00+00:00
1.886450,45.795740,10.50,2009-04-22T12:00:00+00:00
1.886470,45.792420,14.00,2009-04-22T12:00:00+00:00
1.886530,45.795670,10.90,2009-04-22T12:00:00+00:00
1.887100,45.795080,11.40,2009-04-22T12:00:00+00:00
1.886600,45.795600,11.00,2009-04-22T12:00:00+00:00
1.889840,45.799730,2.20,2009-04-22T12:00:00+00:00
1.886690,45.792500,13.90,2009-04-22T12:00:00+00:00
1.886760,45.795450,10.90,2009-04-22T12:00:00+00:00
1.886800,45.792530,13.80,2009-04-22T12:00:00+00:00
1.886820,45.795380,11.10,2009-04-22T12:00:00+00:00
1.886890,45.795300,11.10,2009-04-22T12:00:00+00:00
1.886920,45.792550,14.00,2009-04-22T12:00:00+00:00
1.886950,45.795220,11.40,2009-04-22T12:00:00+00:00
1.886580,45.792460,14.00,2009-04-22T12:00:00+00:00
1.905390,45.813080,2.40,2009-04-22T12:00:00+00:00
1.905350,45.806840,0.90,2009-04-22T12:00:00+00:00
1.905340,45.806830,0.70,2009-04-22T12:00:00+00:00
1.905370,45.799650,10.20,2009-04-22T12:00:00+00:00
1.905370,45.806840,0.70,2009-04-22T12:00:00+00:00
1.905350,45.806830,1.50,2009-04-22T12:00:00+00:00
1.905370,45.806850,0.70,2009-04-22T12:00:00+00:00
1.905380,45.805950,3.10,2009-04-22T12:00:00+00:00
1.905390,45.806850,0.60,2009-04-22T12:00:00+00:00
1.905400,45.806810,0.50,2009-04-22T12:00:00+00:00
1.905400,45.799520,10.30,2009-04-22T12:00:00+00:00
1.905400,45.806910,0.50,2009-04-22T12:00:00+00:00
1.905400,45.806860,0.90,2009-04-22T12:00:00+00:00
1.905260,45.806840,1.20,2009-04-22T12:00:00+00:00
1.905400,45.803640,6.50,2009-04-22T12:00:00+00:00
1.905400,45.813860,1.70,2009-04-22T12:00:00+00:00
1.905270,45.813710,2.10,2009-04-22T12:00:00+00:00
1.905180,45.813150,2.30,2009-04-22T12:00:00+00:00
1.905200,45.799780,10.30,2009-04-22T12:00:00+00:00
1.905180,45.806850,1.40,2009-04-22T12:00:00+00:00
1.905210,45.813640,1.90,2009-04-22T12:00:00+00:00
1.905520,45.806780,0.70,2009-04-22T12:00:00+00:00
1.905180,45.805860,3.70,2009-04-22T12:00:00+00:00
1.905240,45.797190,1.20,2009-04-22T12:00:00+00:00
1.905280,45.799720,10.30,2009-04-22T12:00:00+00:00
1.905250,45.799400,10.50,2009-04-22T12:00:00+00:00
1.905330,45.813790,2.40,2009-04-22T12:00:00+00:00
1.905280,45.805900,3.40,2009-04-22T12:00:00+00:00
1.905280,45.813100,2.20,2009-04-22T12:00:00+00:00
1.905300,45.806830,0.80,2009-04-22T12:00:00+00:00
1.905320,45.799460,10.50,2009-04-22T12:00:00+00:00
1.905320,45.806830,0.80,2009-04-22T12:00:00+00:00
1.905330,45.797250,2.00,2009-04-22T12:00:00+00:00
1.905330,45.803570,7.10,2009-04-22T12:00:00+00:00
1.905330,45.806830,0.90,2009-04-22T12:00:00+00:00
1.905240,45.803520,7.40,2009-04-22T12:00:00+00:00
1.905570,45.806620,1.20,2009-04-22T12:00:00+00:00
1.905520,45.806700,0.70,2009-04-22T12:00:00+00:00
1.905510,45.797370,3.20,2009-04-22T12:00:00+00:00
1.905520,45.806740,0.70,2009-04-22T12:00:00+00:00
1.905540,45.803790,5.50,2009-04-22T12:00:00+00:00
1.905540,45.806680,0.50,2009-04-22T12:00:00+00:00
1.905540,45.814000,1.80,2009-04-22T12:00:00+00:00
1.905560,45.799530,10.40,2009-04-22T12:00:00+00:00
1.905480,45.813050,2.40,2009-04-22T12:00:00+00:00
1.905560,45.806020,2.70,2009-04-22T12:00:00+00:00
1.905480,45.803720,6.00,2009-04-22T12:00:00+00:00
1.905590,45.806580,0.60,2009-04-22T12:00:00+00:00
1.905150,45.799350,10.00,2009-04-22T12:00:00+00:00
1.904610,45.811240,0.90,2009-04-22T12:00:00+00:00
1.905620,45.814070,1.60,2009-04-22T12:00:00+00:00
1.905620,45.806520,0.90,2009-04-22T12:00:00+00:00
1.905590,45.813050,2.20,2009-04-22T12:00:00+00:00
1.905610,45.803870,5.10,2009-04-22T12:00:00+00:00
1.905610,45.797430,3.90,2009-04-22T12:00:00+00:00
1.905560,45.799640,9.80,2009-04-22T12:00:00+00:00
1.905450,45.806860,1.70,2009-04-22T12:00:00+00:00
1.905410,45.806910,0.70,2009-04-22T12:00:00+00:00
1.905420,45.797320,2.50,2009-04-22T12:00:00+00:00
1.905420,45.806840,0.60,2009-04-22T12:00:00+00:00
1.905430,45.806850,0.50,2009-04-22T12:00:00+00:00
1.905430,45.806870,1.30,2009-04-22T12:00:00+00:00
1.905440,45.806860,0.60,2009-04-22T12:00:00+00:00
1.905440,45.806910,1.40,2009-04-22T12:00:00+00:00
1.905500,45.806800,0.80,2009-04-22T12:00:00+00:00
1.905450,45.806850,0.70,2009-04-22T12:00:00+00:00
1.905410,45.806840,0.60,2009-04-22T12:00:00+00:00
1.905450,45.806880,1.20,2009-04-22T12:00:00+00:00
1.905450,45.806890,1.50,2009-04-22T12:00:00+00:00
1.905460,45.806830,0.60,2009-04-22T12:00:00+00:00
1.905470,45.799600,10.40,2009-04-22T12:00:00+00:00
1.905470,45.805990,2.80,2009-04-22T12:00:00+00:00
1.905470,45.806810,0.70,2009-04-22T12:00:00+00:00
1.905470,45.813930,1.70,2009-04-22T12:00:00+00:00
1.905480,45.799580,10.30,2009-04-22T12:00:00+00:00
1.905450,45.806830,0.80,2009-04-22T12:00:00+00:00
1.904640,45.811120,0.60,2009-04-22T12:00:00+00:00
1.904570,45.806780,4.00,2009-04-22T12:00:00+00:00
1.904590,45.812840,2.70,2009-04-22T12:00:00+00:00
1.904600,45.811180,1.00,2009-04-22T12:00:00+00:00
1.904610,45.811070,0.90,2009-04-22T12:00:00+00:00
1.904620,45.796920,2.00,2009-04-22T12:00:00+00:00
1.904630,45.798910,4.60,2009-04-22T12:00:00+00:00
1.904630,45.800260,10.40,2009-04-22T12:00:00+00:00
1.904710,45.813000,2.70,2009-04-22T12:00:00+00:00
1.904630,45.805680,5.10,2009-04-22T12:00:00+00:00
1.904550,45.798850,4.10,2009-04-22T12:00:00+00:00
1.904640,45.813320,2.50,2009-04-22T12:00:00+00:00
1.904650,45.811300,0.70,2009-04-22T12:00:00+00:00
1.904650,45.812930,2.70,2009-04-22T12:00:00+00:00
1.904680,45.806810,3.90,2009-04-22T12:00:00+00:00
1.904700,45.798980,5.40,2009-04-22T12:00:00+00:00
1.904700,45.811360,0.70,2009-04-22T12:00:00+00:00
1.904620,45.811580,4.40,2009-04-22T12:00:00+00:00
1.904630,45.803200,9.00,2009-04-22T12:00:00+00:00
1.904520,45.805640,5.60,2009-04-22T12:00:00+00:00
1.904470,45.800390,10.90,2009-04-22T12:00:00+00:00
1.904480,45.811710,4.10,2009-04-22T12:00:00+00:00
1.904470,45.798780,3.70,2009-04-22T12:00:00+00:00
1.904470,45.789080,1.70,2009-04-22T12:00:00+00:00
1.906640,45.794940,1.70,2009-04-22T12:00:00+00:00
1.905630,45.799720,9.90,2009-04-22T12:00:00+00:00
1.904490,45.789360,0.50,2009-04-22T12:00:00+00:00
1.904560,45.789270,0.90,2009-04-22T12:00:00+00:00
1.904520,45.796880,2.00,2009-04-22T12:00:00+00:00
1.904550,45.800320,10.70,2009-04-22T12:00:00+00:00
1.904520,45.811040,1.80,2009-04-22T12:00:00+00:00
1.904520,45.812770,3.10,2009-04-22T12:00:00+00:00
1.904540,45.789330,0.50,2009-04-22T12:00:00+00:00
1.904540,45.803140,9.20,2009-04-22T12:00:00+00:00
1.904540,45.811640,4.30,2009-04-22T12:00:00+00:00
1.904540,45.813360,2.10,2009-04-22T12:00:00+00:00
1.904550,45.789210,1.40,2009-04-22T12:00:00+00:00
1.904720,45.796980,2.00,2009-04-22T12:00:00+00:00
1.904520,45.789140,0.80,2009-04-22T12:00:00+00:00
1.905040,45.803400,8.20,2009-04-22T12:00:00+00:00
1.904960,45.799980,10.00,2009-04-22T12:00:00+00:00
1.904960,45.813220,3.10,2009-04-22T12:00:00+00:00
1.904960,45.813320,2.70,2009-04-22T12:00:00+00:00
1.904970,45.805780,4.00,2009-04-22T12:00:00+00:00
1.904990,45.806850,2.60,2009-04-22T12:00:00+00:00
1.905010,45.799220,9.20,2009-04-22T12:00:00+00:00
1.905020,45.813400,2.50,2009-04-22T12:00:00+00:00
1.904700,45.811530,4.60,2009-04-22T12:00:00+00:00
1.905040,45.799920,9.80,2009-04-22T12:00:00+00:00
1.904890,45.813240,3.00,2009-04-22T12:00:00+00:00
1.905070,45.799290,9.80,2009-04-22T12:00:00+00:00
1.905070,45.813190,2.60,2009-04-22T12:00:00+00:00
1.905080,45.805830,3.80,2009-04-22T12:00:00+00:00
1.905080,45.813480,2.80,2009-04-22T12:00:00+00:00
1.905090,45.806860,2.00,2009-04-22T12:00:00+00:00
1.905140,45.797140,1.40,2009-04-22T12:00:00+00:00
1.905140,45.803460,7.90,2009-04-22T12:00:00+00:00
1.905040,45.797100,1.70,2009-04-22T12:00:00+00:00
1.904830,45.797020,1.90,2009-04-22T12:00:00+00:00
1.904720,45.800190,10.20,2009-04-22T12:00:00+00:00
1.904720,45.811420,1.20,2009-04-22T12:00:00+00:00
1.904750,45.805720,4.60,2009-04-22T12:00:00+00:00
1.904750,45.813280,2.70,2009-04-22T12:00:00+00:00
1.904760,45.811480,1.60,2009-04-22T12:00:00+00:00
1.904780,45.799040,6.00,2009-04-22T12:00:00+00:00
1.904780,45.806820,3.30,2009-04-22T12:00:00+00:00
1.904940,45.803350,8.50,2009-04-22T12:00:00+00:00
1.904800,45.800120,10.20,2009-04-22T12:00:00+00:00
1.904940,45.797060,1.80,2009-04-22T12:00:00+00:00
1.904830,45.813160,3.10,2009-04-22T12:00:00+00:00
1.904840,45.803300,8.70,2009-04-22T12:00:00+00:00
1.904850,45.799100,7.30,2009-04-22T12:00:00+00:00
1.904860,45.805750,4.30,2009-04-22T12:00:00+00:00
1.904860,45.813250,2.80,2009-04-22T12:00:00+00:00
1.904880,45.800050,10.10,2009-04-22T12:00:00+00:00
1.904880,45.806830,2.90,2009-04-22T12:00:00+00:00
1.905140,45.813560,2.10,2009-04-22T12:00:00+00:00
1.904780,45.813080,3.00,2009-04-22T12:00:00+00:00
1.906530,45.798840,9.20,2009-04-22T12:00:00+00:00
1.906240,45.814360,0.70,2009-04-22T12:00:00+00:00
1.906430,45.795930,2.70,2009-04-22T12:00:00+00:00
1.906430,45.800310,9.50,2009-04-22T12:00:00+00:00
1.906440,45.798900,9.30,2009-04-22T12:00:00+00:00
1.906460,45.794870,1.20,2009-04-22T12:00:00+00:00
1.906480,45.804210,0.80,2009-04-22T12:00:00+00:00
1.906490,45.796010,3.00,2009-04-22T12:00:00+00:00
1.906380,45.804240,0.80,2009-04-22T12:00:00+00:00
1.906510,45.797920,8.20,2009-04-22T12:00:00+00:00
1.906380,45.794920,0.80,2009-04-22T12:00:00+00:00
1.906540,45.796080,3.00,2009-04-22T12:00:00+00:00
1.906560,45.794890,1.40,2009-04-22T12:00:00+00:00
1.906560,45.800440,9.60,2009-04-22T12:00:00+00:00
1.906580,45.804180,1.10,2009-04-22T12:00:00+00:00
1.906610,45.797970,8.30,2009-04-22T12:00:00+00:00
1.906620,45.798770,9.00,2009-04-22T12:00:00+00:00
1.906640,45.800510,9.20,2009-04-22T12:00:00+00:00
1.906500,45.800380,9.60,2009-04-22T12:00:00+00:00
1.906300,45.814550,0.60,2009-04-22T12:00:00+00:00
1.906620,45.796140,3.10,2009-04-22T12:00:00+00:00
1.906250,45.795130,0.80,2009-04-22T12:00:00+00:00
1.906250,45.795720,1.70,2009-04-22T12:00:00+00:00
1.906260,45.799030,9.70,2009-04-22T12:00:00+00:00
1.906270,45.800200,9.60,2009-04-22T12:00:00+00:00
1.906270,45.814420,0.70,2009-04-22T12:00:00+00:00
1.906280,45.795060,0.70,2009-04-22T12:00:00+00:00
1.906410,45.797860,8.10,2009-04-22T12:00:00+00:00
1.906300,45.795790,2.20,2009-04-22T12:00:00+00:00
1.906710,45.798720,8.80,2009-04-22T12:00:00+00:00
1.906310,45.797800,7.90,2009-04-22T12:00:00+00:00
1.906310,45.814460,0.50,2009-04-22T12:00:00+00:00
1.906330,45.794980,0.70,2009-04-22T12:00:00+00:00
1.906340,45.814510,0.50,2009-04-22T12:00:00+00:00
1.906350,45.798970,10.10,2009-04-22T12:00:00+00:00
1.906350,45.800260,9.70,2009-04-22T12:00:00+00:00
1.906360,45.795860,2.50,2009-04-22T12:00:00+00:00
1.906280,45.804240,1.00,2009-04-22T12:00:00+00:00
1.907100,45.796580,6.20,2009-04-22T12:00:00+00:00
1.906960,45.798530,8.50,2009-04-22T12:00:00+00:00
1.906980,45.795180,2.40,2009-04-22T12:00:00+00:00
1.907010,45.798190,8.50,2009-04-22T12:00:00+00:00
1.907010,45.800830,7.30,2009-04-22T12:00:00+00:00
1.907030,45.796520,5.80,2009-04-22T12:00:00+00:00
1.907050,45.798460,8.40,2009-04-22T12:00:00+00:00
1.907050,45.804000,3.30,2009-04-22T12:00:00+00:00
1.906670,45.804140,1.50,2009-04-22T12:00:00+00:00
1.907080,45.800900,6.80,2009-04-22T12:00:00+00:00
1.906950,45.800760,8.20,2009-04-22T12:00:00+00:00
1.907110,45.798240,8.60,2009-04-22T12:00:00+00:00
1.907130,45.798400,8.60,2009-04-22T12:00:00+00:00
1.907160,45.795290,2.80,2009-04-22T12:00:00+00:00
1.904450,45.813410,1.70,2009-04-22T12:00:00+00:00
1.903100,45.813300,0.90,2009-04-22T12:00:00+00:00
1.907140,45.803970,3.50,2009-04-22T12:00:00+00:00
1.907150,45.800960,6.50,2009-04-22T12:00:00+00:00
1.907080,45.795240,2.60,2009-04-22T12:00:00+00:00
1.906820,45.796340,3.90,2009-04-22T12:00:00+00:00
1.906210,45.797750,7.80,2009-04-22T12:00:00+00:00
1.906720,45.795000,1.90,2009-04-22T12:00:00+00:00
1.906720,45.798020,8.40,2009-04-22T12:00:00+00:00
1.906720,45.800570,9.00,2009-04-22T12:00:00+00:00
1.906750,45.796270,3.60,2009-04-22T12:00:00+00:00
1.906760,45.804100,2.10,2009-04-22T12:00:00+00:00
1.906800,45.795060,2.10,2009-04-22T12:00:00+00:00
1.906960,45.796470,5.00,2009-04-22T12:00:00+00:00
1.906800,45.800630,8.90,2009-04-22T12:00:00+00:00
1.906950,45.804030,3.10,2009-04-22T12:00:00+00:00
1.906820,45.798080,8.50,2009-04-22T12:00:00+00:00
1.906860,45.804060,2.70,2009-04-22T12:00:00+00:00
1.906880,45.798590,8.60,2009-04-22T12:00:00+00:00
1.906880,45.800690,8.40,2009-04-22T12:00:00+00:00
1.906890,45.795130,2.40,2009-04-22T12:00:00+00:00
1.906890,45.796400,4.30,2009-04-22T12:00:00+00:00
1.906910,45.798130,8.50,2009-04-22T12:00:00+00:00
1.906680,45.796210,3.30,2009-04-22T12:00:00+00:00
1.906800,45.798650,8.80,2009-04-22T12:00:00+00:00
1.905840,45.813730,1.30,2009-04-22T12:00:00+00:00
1.906240,45.814580,0.50,2009-04-22T12:00:00+00:00
1.905810,45.813350,1.00,2009-04-22T12:00:00+00:00
1.905820,45.813180,0.50,2009-04-22T12:00:00+00:00
1.905830,45.799340,10.60,2009-04-22T12:00:00+00:00
1.905830,45.806270,0.50,2009-04-22T12:00:00+00:00
1.905830,45.813130,0.50,2009-04-22T12:00:00+00:00
1.905830,45.813400,0.80,2009-04-22T12:00:00+00:00
1.905800,45.813290,1.20,2009-04-22T12:00:00+00:00
1.905840,45.813470,0.70,2009-04-22T12:00:00+00:00
1.905800,45.813240,0.50,2009-04-22T12:00:00+00:00
1.905840,45.813840,1.90,2009-04-22T12:00:00+00:00
1.905840,45.814250,1.00,2009-04-22T12:00:00+00:00
1.905860,45.799900,9.60,2009-04-22T12:00:00+00:00
1.905860,45.806170,0.70,2009-04-22T12:00:00+00:00
1.905870,45.804060,3.30,2009-04-22T12:00:00+00:00
1.905870,45.813520,0.90,2009-04-22T12:00:00+00:00
1.905870,45.813900,1.60,2009-04-22T12:00:00+00:00
1.905830,45.813780,1.70,2009-04-22T12:00:00+00:00
1.905720,45.806360,0.60,2009-04-22T12:00:00+00:00
1.905650,45.799470,10.30,2009-04-22T12:00:00+00:00
1.905670,45.806480,0.70,2009-04-22T12:00:00+00:00
1.905690,45.803930,4.50,2009-04-22T12:00:00+00:00
1.905690,45.813050,1.50,2009-04-22T12:00:00+00:00
1.905690,45.814130,1.30,2009-04-22T12:00:00+00:00
1.905700,45.806420,0.80,2009-04-22T12:00:00+00:00
1.905710,45.797480,4.70,2009-04-22T12:00:00+00:00
1.905810,45.797540,5.80,2009-04-22T12:00:00+00:00
1.905720,45.806100,2.10,2009-04-22T12:00:00+00:00
1.905890,45.813590,0.80,2009-04-22T12:00:00+00:00
1.905740,45.799410,10.30,2009-04-22T12:00:00+00:00
1.905760,45.806300,0.70,2009-04-22T12:00:00+00:00
1.905760,45.814200,1.00,2009-04-22T12:00:00+00:00
1.905780,45.804000,3.90,2009-04-22T12:00:00+00:00
1.905780,45.813080,0.70,2009-04-22T12:00:00+00:00
1.905790,45.799830,9.60,2009-04-22T12:00:00+00:00
1.905800,45.806140,1.50,2009-04-22T12:00:00+00:00
1.905710,45.799770,9.80,2009-04-22T12:00:00+00:00
1.906170,45.799090,9.70,2009-04-22T12:00:00+00:00
1.906090,45.795320,0.60,2009-04-22T12:00:00+00:00
1.906110,45.795570,1.40,2009-04-22T12:00:00+00:00
1.906110,45.797700,7.40,2009-04-22T12:00:00+00:00
1.906110,45.800080,9.50,2009-04-22T12:00:00+00:00
1.906110,45.814470,0.60,2009-04-22T12:00:00+00:00
1.906120,45.814220,1.00,2009-04-22T12:00:00+00:00
1.906160,45.814270,0.90,2009-04-22T12:00:00+00:00
1.905880,45.806220,0.70,2009-04-22T12:00:00+00:00
1.906170,45.795270,0.80,2009-04-22T12:00:00+00:00
1.906070,45.814420,0.70,2009-04-22T12:00:00+00:00
1.906170,45.804220,1.40,2009-04-22T12:00:00+00:00
1.906170,45.814560,0.80,2009-04-22T12:00:00+00:00
1.906180,45.800140,9.80,2009-04-22T12:00:00+00:00
1.906200,45.795640,1.50,2009-04-22T12:00:00+00:00
1.906200,45.814320,0.80,2009-04-22T12:00:00+00:00
1.906200,45.814570,0.90,2009-04-22T12:00:00+00:00
1.906210,45.795200,0.90,2009-04-22T12:00:00+00:00
1.906160,45.814510,0.50,2009-04-22T12:00:00+00:00
1.905990,45.799210,10.40,2009-04-22T12:00:00+00:00
1.905640,45.806060,2.40,2009-04-22T12:00:00+00:00
1.905910,45.797600,6.40,2009-04-22T12:00:00+00:00
1.905910,45.799280,10.00,2009-04-22T12:00:00+00:00
1.905910,45.813640,0.50,2009-04-22T12:00:00+00:00
1.905920,45.813960,1.60,2009-04-22T12:00:00+00:00
1.905920,45.814310,0.80,2009-04-22T12:00:00+00:00
1.905960,45.804120,2.60,2009-04-22T12:00:00+00:00
1.906080,45.814150,1.20,2009-04-22T12:00:00+00:00
1.905990,45.795440,1.20,2009-04-22T12:00:00+00:00
1.906080,45.799150,10.10,2009-04-22T12:00:00+00:00
1.906000,45.795370,0.70,2009-04-22T12:00:00+00:00
1.906010,45.797650,6.90,2009-04-22T12:00:00+00:00
1.906010,45.814360,0.90,2009-04-22T12:00:00+00:00
1.906020,45.800020,9.60,2009-04-22T12:00:00+00:00
1.906020,45.814090,1.30,2009-04-22T12:00:00+00:00
1.906040,45.795510,1.10,2009-04-22T12:00:00+00:00
1.906060,45.804180,2.00,2009-04-22T12:00:00+00:00
1.905880,45.813690,0.80,2009-04-22T12:00:00+00:00
1.905970,45.814020,1.40,2009-04-22T12:00:00+00:00
1.903200,45.809560,1.60,2009-04-22T12:00:00+00:00
1.903110,45.813050,1.00,2009-04-22T12:00:00+00:00
1.903180,45.788880,2.30,2009-04-22T12:00:00+00:00
1.903180,45.797770,3.80,2009-04-22T12:00:00+00:00
1.903180,45.801340,11.40,2009-04-22T12:00:00+00:00
1.903180,45.808880,5.10,2009-04-22T12:00:00+00:00
1.903200,45.788130,2.40,2009-04-22T12:00:00+00:00
1.903200,45.790360,2.30,2009-04-22T12:00:00+00:00
1.903170,45.796420,0.70,2009-04-22T12:00:00+00:00
1.903200,45.805160,9.30,2009-04-22T12:00:00+00:00
1.903160,45.813700,1.10,2009-04-22T12:00:00+00:00
1.903200,45.811190,4.80,2009-04-22T12:00:00+00:00
1.903200,45.811360,3.70,2009-04-22T12:00:00+00:00
1.903210,45.812700,1.70,2009-04-22T12:00:00+00:00
1.903220,45.790920,1.90,2009-04-22T12:00:00+00:00
1.903220,45.813840,1.20,2009-04-22T12:00:00+00:00
1.903260,45.797820,3.70,2009-04-22T12:00:00+00:00
1.903260,45.809520,1.40,2009-04-22T12:00:00+00:00
1.903200,45.802240,11.20,2009-04-22T12:00:00+00:00
1.903140,45.813470,1.20,2009-04-22T12:00:00+00:00
1.903110,45.812950,0.50,2009-04-22T12:00:00+00:00
1.903110,45.813420,1.20,2009-04-22T12:00:00+00:00
1.903120,45.788200,2.30,2009-04-22T12:00:00+00:00
1.903120,45.790960,2.20,2009-04-22T12:00:00+00:00
1.903120,45.809690,1.70,2009-04-22T12:00:00+00:00
1.903120,45.812950,0.60,2009-04-22T12:00:00+00:00
1.903130,45.812750,0.80,2009-04-22T12:00:00+00:00
1.903170,45.806560,7.10,2009-04-22T12:00:00+00:00
1.903130,45.813030,1.10,2009-04-22T12:00:00+00:00
1.903270,45.801280,11.20,2009-04-22T12:00:00+00:00
1.903140,45.813660,1.10,2009-04-22T12:00:00+00:00
1.903140,45.813780,1.00,2009-04-22T12:00:00+00:00
1.903150,45.812990,1.00,2009-04-22T12:00:00+00:00
1.903150,45.813530,1.20,2009-04-22T12:00:00+00:00
1.903150,45.813600,1.10,2009-04-22T12:00:00+00:00
1.903150,45.813810,1.00,2009-04-22T12:00:00+00:00
1.903160,45.809620,1.60,2009-04-22T12:00:00+00:00
1.903130,45.812960,1.00,2009-04-22T12:00:00+00:00
1.903400,45.796420,0.70,2009-04-22T12:00:00+00:00
1.903380,45.808970,3.50,2009-04-22T12:00:00+00:00
1.903380,45.809310,0.70,2009-04-22T12:00:00+00:00
1.903380,45.809410,0.50,2009-04-22T12:00:00+00:00
1.903390,45.787920,2.10,2009-04-22T12:00:00+00:00
1.903390,45.797960,3.30,2009-04-22T12:00:00+00:00
1.903390,45.802350,11.00,2009-04-22T12:00:00+00:00
1.903390,45.809350,0.60,2009-04-22T12:00:00+00:00
1.903270,45.788060,2.30,2009-04-22T12:00:00+00:00
1.903400,45.788970,2.10,2009-04-22T12:00:00+00:00
1.903360,45.809450,0.50,2009-04-22T12:00:00+00:00
1.903400,45.809300,1.00,2009-04-22T12:00:00+00:00
1.903400,45.811320,3.80,2009-04-22T12:00:00+00:00
1.903410,45.805250,8.70,2009-04-22T12:00:00+00:00
1.903410,45.806610,6.70,2009-04-22T12:00:00+00:00
1.903420,45.813810,1.30,2009-04-22T12:00:00+00:00
1.903430,45.790630,2.00,2009-04-22T12:00:00+00:00
1.903430,45.790770,1.70,2009-04-22T12:00:00+00:00
1.903390,45.812590,2.20,2009-04-22T12:00:00+00:00
1.903300,45.811260,4.40,2009-04-22T12:00:00+00:00
1.903110,45.790300,2.10,2009-04-22T12:00:00+00:00
1.903280,45.796420,0.70,2009-04-22T12:00:00+00:00
1.903280,45.808920,4.20,2009-04-22T12:00:00+00:00
1.903290,45.788920,2.20,2009-04-22T12:00:00+00:00
1.903290,45.802300,10.90,2009-04-22T12:00:00+00:00
1.903290,45.806580,6.80,2009-04-22T12:00:00+00:00
1.903290,45.812640,2.00,2009-04-22T12:00:00+00:00
1.903380,45.790820,1.30,2009-04-22T12:00:00+00:00
1.903300,45.809480,0.80,2009-04-22T12:00:00+00:00
1.903380,45.790560,2.70,2009-04-22T12:00:00+00:00
1.903310,45.811330,3.70,2009-04-22T12:00:00+00:00
1.903320,45.790490,3.30,2009-04-22T12:00:00+00:00
1.903320,45.790890,1.40,2009-04-22T12:00:00+00:00
1.903320,45.813840,1.30,2009-04-22T12:00:00+00:00
1.903330,45.787990,2.30,2009-04-22T12:00:00+00:00
1.903330,45.797890,3.50,2009-04-22T12:00:00+00:00
1.903360,45.801220,11.10,2009-04-22T12:00:00+00:00
1.903270,45.790420,3.10,2009-04-22T12:00:00+00:00
1.903300,45.805200,8.90,2009-04-22T12:00:00+00:00
1.902860,45.811040,5.50,2009-04-22T12:00:00+00:00
1.903110,45.813350,1.10,2009-04-22T12:00:00+00:00
1.902830,45.810350,5.90,2009-04-22T12:00:00+00:00
1.902840,45.796320,1.10,2009-04-22T12:00:00+00:00
1.902840,45.797540,4.20,2009-04-22T12:00:00+00:00
1.902850,45.788760,2.50,2009-04-22T12:00:00+00:00
1.902850,45.805060,9.60,2009-04-22T12:00:00+00:00
1.902860,45.790140,1.70,2009-04-22T12:00:00+00:00
1.902810,45.791030,2.80,2009-04-22T12:00:00+00:00
1.902860,45.810280,6.00,2009-04-22T12:00:00+00:00
1.902800,45.806510,7.80,2009-04-22T12:00:00+00:00
1.902870,45.801610,11.30,2009-04-22T12:00:00+00:00
1.902880,45.788400,2.60,2009-04-22T12:00:00+00:00
1.902890,45.802100,11.20,2009-04-22T12:00:00+00:00
1.902900,45.810200,5.80,2009-04-22T12:00:00+00:00
1.902900,45.811440,1.70,2009-04-22T12:00:00+00:00
1.902920,45.791020,2.70,2009-04-22T12:00:00+00:00
1.902920,45.797600,4.20,2009-04-22T12:00:00+00:00
1.902860,45.808750,6.90,2009-04-22T12:00:00+00:00
1.902760,45.790090,2.00,2009-04-22T12:00:00+00:00
1.902720,45.788530,2.80,2009-04-22T12:00:00+00:00
1.914100,45.793700,1.40,2009-04-22T12:00:00+00:00
1.907170,45.796650,6.50,2009-04-22T12:00:00+00:00
1.902720,45.801750,11.20,2009-04-22T12:00:00+00:00
1.902730,45.810590,6.00,2009-04-22T12:00:00+00:00
1.902740,45.788710,2.60,2009-04-22T12:00:00+00:00
1.902740,45.796260,1.20,2009-04-22T12:00:00+00:00
1.902810,45.811410,1.20,2009-04-22T12:00:00+00:00
1.902740,45.811000,5.30,2009-04-22T12:00:00+00:00
1.902940,45.796360,1.00,2009-04-22T12:00:00+00:00
1.902760,45.797490,4.30,2009-04-22T12:00:00+00:00
1.902760,45.808700,7.10,2009-04-22T12:00:00+00:00
1.902760,45.810510,5.90,2009-04-22T12:00:00+00:00
1.902790,45.801680,11.10,2009-04-22T12:00:00+00:00
1.902790,45.802060,11.20,2009-04-22T12:00:00+00:00
1.902790,45.810430,6.00,2009-04-22T12:00:00+00:00
1.902800,45.788470,2.70,2009-04-22T12:00:00+00:00
1.902740,45.805020,9.80,2009-04-22T12:00:00+00:00
1.903090,45.809760,1.80,2009-04-22T12:00:00+00:00
1.903050,45.809820,2.20,2009-04-22T12:00:00+00:00
1.903060,45.812880,0.60,2009-04-22T12:00:00+00:00
1.903070,45.788840,2.50,2009-04-22T12:00:00+00:00
1.903070,45.808830,5.70,2009-04-22T12:00:00+00:00
1.903070,45.812810,0.60,2009-04-22T12:00:00+00:00
